cat_num,enteredby,accn,guid_prefix,identifier_1_value,identifier_1_type,identifier_1_relationship,identifier_2_value,identifier_2_type,agent_1_name,agent_1_role,agent_2_name,agent_2_role,agent_3_name,agent_3_role,agent_4_name,agent_4_role,identification_1,identification_1_order,identification_1_attribute_type_1,identification_1_attribute_value_1,identification_1_agent_1,identification_1_date,identification_1_remark,locality_higher_geog,locality_specific,event_verbatim_locality,event_verbatim_date,event_began_date,event_ended_date,record_event_type,record_event_determiner,record_event_determined_date,record_event_verificationstatus,part_1_name,part_1_condition,part_1_count,part_1_disposition,part_1_remark,part_1_attribute_type_1,part_1_attribute_value_1
1206,jessicatir,49,CRCM:Fish,49-212,institutional catalog number,self,,,George E. Hudson,collector,,,,,,,Glyptocephalus zachirus,1,nature of identification,unknown,George E. Hudson,1949-06-20,,"United States, Washington, Whatcom County",Lummi Island,"Lummi Island, Whatcom Co., Washington",20-Jun-1949,1949-06-20,1949-06-20,collection,George E. Hudson,1949-06-20,,whole organism,unchecked,1,in collection,,preservation,ethanol
1207,jessicatir,49,CRCM:Fish,49-213,institutional catalog number,self,,,George E. Hudson,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,George E. Hudson,1949-06-20,,"United States, Washington, Whatcom County",Lummi Island,"Lummi Island, Whatcom Co., Washington",20-Jun-1949,1949-06-20,1949-06-20,collection,George E. Hudson,1949-06-20,,whole organism,unchecked,1,in collection,,preservation,ethanol
1079,jessicatir,96,CRCM:Fish,96-113,institutional catalog number,self,,,Don Rigby,collector,,,,,,,Lepidopsetta bilineata,1,nature of identification,unknown,Don Rigby,1955-06-22,,"United States, Washington, Island County",Deception Pass State Park,"Deception Pass State Park, Island Co., Washington",22-Jun-1955,1955-06-22,1955-06-22,collection,Don Rigby,1955-06-22,,whole organism,unchecked,1,in collection,,preservation,ethanol
1831,jessicatir,96,CRCM:Fish,96-190,institutional catalog number,self,,,L. M. Ashley,collector,,,,,,,Microstomus pacificus,1,nature of identification,unknown,L. M. Ashley,1948-07-18,,"United States, Washington, Whatcom County","Strait of Georgia, 15 mi W of Blaine","Strait of Georgia, 15 mi W of Blaine, Whatcom Co., Washington",18-Jul-1948,1948-07-18,1948-07-18,collection,L. M. Ashley,1948-07-18,,whole organism,unchecked,1,in collection,,preservation,ethanol
1832,jessicatir,96,CRCM:Fish,96-191,institutional catalog number,self,,,L. M. Ashley,collector,,,,,,,Glyptocephalus zachirus,1,nature of identification,unknown,L. M. Ashley,1948-06-19,,"United States, Washington, Whatcom County","Strait of Georgia, 15 mi W of Blaine","Strait of Georgia, 15 mi W of Blaine, Whatcom Co., Washington",19-Jun-1948,1948-06-19,1948-06-19,collection,L. M. Ashley,1948-06-19,,whole organism,unchecked,1,in collection,,preservation,ethanol
1339,jessicatir,97,CRCM:Fish,97-369,institutional catalog number,self,,,J. R. Marcus,collector,R. V. Johnson,collector,,,,,Psettichthys melanostictus,1,nature of identification,unknown,J. R. Marcus,1951-06-21,,"United States, Washington, Skagit County",Alexander Beach,"Alexander Beach, San Juan Co., [sic; should be Skagit Co.] Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,J. R. Marcus,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
1340,jessicatir,97,CRCM:Fish,97-370,institutional catalog number,self,,,J. R. Marcus,collector,R. V. Johnson,collector,,,,,Psettichthys melanostictus,1,nature of identification,unknown,J. R. Marcus,1951-06-21,,"United States, Washington, Skagit County",Alexander Beach,"Alexander Beach, San Juan Co., [sic; should be Skagit Co.] Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,J. R. Marcus,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
1341,jessicatir,97,CRCM:Fish,97-371,institutional catalog number,self,,,J. R. Marcus,collector,R. V. Johnson,collector,,,,,Psettichthys melanostictus,1,nature of identification,unknown,J. R. Marcus,1951-06-21,,"United States, Washington, Skagit County",Alexander Beach,"Alexander Beach, San Juan Co., [sic; should be Skagit Co.] Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,J. R. Marcus,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
1342,jessicatir,97,CRCM:Fish,97-372,institutional catalog number,self,,,J. R. Marcus,collector,R. V. Johnson,collector,,,,,Psettichthys melanostictus,1,nature of identification,unknown,J. R. Marcus,1951-06-21,,"United States, Washington, Skagit County",Alexander Beach,"Alexander Beach, San Juan Co., [sic; should be Skagit Co.] Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,J. R. Marcus,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
1343,jessicatir,97,CRCM:Fish,97-373,institutional catalog number,self,,,J. R. Marcus,collector,R. V. Johnson,collector,,,,,Psettichthys melanostictus,1,nature of identification,unknown,J. R. Marcus,1951-06-21,,"United States, Washington, Skagit County",Alexander Beach,"Alexander Beach, San Juan Co., [sic; should be Skagit Co.] Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,J. R. Marcus,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
1344,jessicatir,97,CRCM:Fish,97-374,institutional catalog number,self,,,J. R. Marcus,collector,R. V. Johnson,collector,,,,,Psettichthys melanostictus,1,nature of identification,unknown,J. R. Marcus,1951-06-21,,"United States, Washington, Skagit County",Alexander Beach,"Alexander Beach, San Juan Co., [sic; should be Skagit Co.] Washington",21-Jun-1951,1951-06-21,1951-06-21,collection,J. R. Marcus,1951-06-21,,whole organism,unchecked,1,in collection,,preservation,ethanol
1833,jessicatir,97,CRCM:Fish,97-375,institutional catalog number,self,,,L. M. Ashley,collector,,,,,,,Atheresthes stomias,1,nature of identification,unknown,L. M. Ashley,1948-06-18,,"United States, Washington, Whatcom County","Strait of Georgia, 15 mi W of Blaine","Strait of Georgia, 15 mi W of Blaine, Whatcom Co., Washington",18-Jun-1948,1948-06-18,1948-06-18,collection,L. M. Ashley,1948-06-18,,whole organism,unchecked,1,in collection,,preservation,ethanol
1834,jessicatir,97,CRCM:Fish,97-376,institutional catalog number,self,,,L. M. Ashley,collector,,,,,,,Hippoglossoides elassodon,1,nature of identification,unknown,L. M. Ashley,1948-06-18,,"United States, Washington, Whatcom County","Strait of Georgia, 15 mi W of Blaine","Strait of Georgia, 15 mi W of Blaine, Whatcom Co., Washington",18-Jun-1948,1948-06-18,1948-06-18,collection,L. M. Ashley,1948-06-18,,whole organism,unchecked,1,in collection,,preservation,ethanol
1368,jessicatir,97,CRCM:Fish,97-749,institutional catalog number,self,,,Jerry Snow,collector,Unknown,collector,,,,,Isopsetta isolepis,1,nature of identification,unknown,Jerry Snow,1960-08-15,,"United States, Washington, Skagit County",No specific locality recorded.,"Skagit Co., Washington",15-Aug-1960,1960-08-15,1960-08-15,collection,Jerry Snow,1960-08-15,,whole organism,unchecked,1,in collection,,preservation,ethanol
1947,jessicatir,97,CRCM:Fish,97-759,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Platichthys stellatus,1,nature of identification,unknown,N. C. Bunker,1950-07-11,,"United States, Washington, Skagit County",Whitmarsh Junction,"Witmarsh Junction, Skagit Co., Washington",11-Jul-1950,1950-07-11,1950-07-11,collection,N. C. Bunker,1950-07-11,,whole organism,unchecked,2,in collection,,preservation,ethanol
1961,jessicatir,97,CRCM:Fish,97-760,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Platichthys stellatus,1,nature of identification,unknown,N. C. Bunker,1950-07-11,,"United States, Washington, Skagit County","Station #4, Crandall Spit","Crandall Spit, Station # 4, Skagit Co., Washington",11-Jul-1950,1950-07-11,1950-07-11,collection,N. C. Bunker,1950-07-11,,whole organism,unchecked,2,in collection,specimens damaged by drying,preservation,ethanol
1948,jessicatir,97,CRCM:Fish,97-761,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Platichthys stellatus,1,nature of identification,unknown,N. C. Bunker,1950-07-12,,"United States, Washington, Skagit County","Station #9, N side of channel opposite Goat Island","N. side of Channel opposite Goat Island, Station # 9, Fidalgo Island, Skagit Co., Washington",12-Jul-1950,1950-07-12,1950-07-12,collection,N. C. Bunker,1950-07-12,,whole organism,unchecked,1,in collection,specimen damaged by drying,preservation,ethanol
1949,jessicatir,97,CRCM:Fish,97-762,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Platichthys stellatus,1,nature of identification,unknown,N. C. Bunker,1950-07-12,,"United States, Washington, Skagit County","Station #11, S side of the sandbar connecting Kiket to mainland","S. side sand bar connecting Kiket - Fidalgo, Station # 11, Fidalgo Island, Skagit Co., Washington",12-Jul-1950,1950-07-12,1950-07-12,collection,N. C. Bunker,1950-07-12,,whole organism,unchecked,1,in collection,,preservation,ethanol
2133,jessicatir,97,CRCM:Fish,97-763,institutional catalog number,self,,,R. C. Kraft,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,R. C. Kraft,1949-06-22,,"United States, Washington, Skagit County","Anacortes, Fidalgo Island","Anacortes, Skagit Co., Washington",22-Jun-1949,1949-06-22,1949-06-22,collection,R. C. Kraft,1949-06-22,,whole organism,unchecked,2,in collection,,preservation,ethanol
215,jessicatir,97,CRCM:Fish,97-798,institutional catalog number,self,,,R. Baybarz,collector,,,,,,,Psettichthys melanostictus,1,nature of identification,unknown,R. Baybarz,1951-06-24,,"United States, Washington, Skagit County",Alexander Beach,"Alexander Beach, Skagit Co., Washington",24-Jun-1951,1951-06-24,1951-06-24,collection,R. Baybarz,1951-06-24,,whole organism,unchecked,1,in collection,,preservation,ethanol
1950,jessicatir,97,CRCM:Fish,97-959,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Parophrys vetulus,1,nature of identification,unknown,N. C. Bunker,1950-07-12,,"United States, Washington, Skagit County",1 mi S of LaConner,"1 mi S LaConner, Skagit Co., Washington",12-Jul-1950,1950-07-12,1950-07-12,collection,N. C. Bunker,1950-07-12,,whole organism,unchecked,1,in collection,,preservation,ethanol
1962,jessicatir,97,CRCM:Fish,97-962,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Parophrys vetulus,1,nature of identification,unknown,N. C. Bunker,1950-07-12,,"United States, Washington, Skagit County",Bay on Tori Point,"Bay on Tori Point, Fidalgo Island, Skagit Co., Washington",12-Jul-1950,1950-07-12,1950-07-12,collection,N. C. Bunker,1950-07-12,,whole organism,unchecked,1,in collection,,preservation,ethanol
1963,jessicatir,97,CRCM:Fish,97-963,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Parophrys vetulus,1,nature of identification,unknown,N. C. Bunker,1950-07-12,,"United States, Washington, Skagit County",Bay on Tori Point,"Bay on Tori Point, Fidalgo Island, Skagit Co., Washington",12-Jul-1950,1950-07-12,1950-07-12,collection,N. C. Bunker,1950-07-12,,whole organism,unchecked,1,in collection,,preservation,ethanol
1964,jessicatir,97,CRCM:Fish,97-964,institutional catalog number,self,,,N. C. Bunker,collector,D. R. Goe,collector,,,,,Parophrys vetulus,1,nature of identification,unknown,N. C. Bunker,1950-07-12,,"United States, Washington, Skagit County",Bay on Tori Point,"Bay on Tori Point, Fidalgo Island, Skagit Co., Washington",12-Jul-1950,1950-07-12,1950-07-12,collection,N. C. Bunker,1950-07-12,,whole organism,unchecked,1,in collection,,preservation,ethanol
812,jessicatir,97,CRCM:Fish,97-1007,institutional catalog number,self,,,C. Hayden,collector,,,,,,,Lepidopsetta bilineata,1,nature of identification,unknown,C. Hayden,1955-06-23,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",23-Jun-1955,1955-06-23,1955-06-23,collection,C. Hayden,1955-06-23,,whole organism,unchecked,1,in collection,,preservation,ethanol
798,jessicatir,97,CRCM:Fish,97-1011,institutional catalog number,self,,,Boris Belko,collector,,,,,,,Psettichthys melanostictus,1,nature of identification,unknown,Boris Belko,1956-06-08,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",8-Jun-1956,1956-06-08,1956-06-08,collection,Boris Belko,1956-06-08,,whole organism,unchecked,1,in collection,,preservation,ethanol
1930,jessicatir,97,CRCM:Fish,97-1021,institutional catalog number,self,,,N. Brenneise,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,N. Brenneise,1956-06-10,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",10-Jun-1956,1956-06-10,1956-06-10,collection,N. Brenneise,1956-06-10,,whole organism,unchecked,1,in collection,,preservation,ethanol
2036,jessicatir,97,CRCM:Fish,97-1043,institutional catalog number,self,,,Norman Peckham,collector,,,,,,,Citharichthys stigmaeus,1,nature of identification,unknown,Norman Peckham,1956-06-10,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",10-Jun-1956,1956-06-10,1956-06-10,collection,Norman Peckham,1956-06-10,,whole organism,unchecked,1,in collection,,preservation,ethanol
1375,jessicatir,97,CRCM:Fish,97-1069,institutional catalog number,self,,,Jerry Snow,collector,Unknown,collector,,,,,Psettichthys melanostictus,1,nature of identification,unknown,Jerry Snow,1960-08-01,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpes Cove, Skagit Co., Washington",1-Aug-1960,1960-08-01,1960-08-01,collection,Jerry Snow,1960-08-01,,whole organism,unchecked,2,in collection,,preservation,ethanol
1083,jessicatir,97,CRCM:Fish,97-1091,institutional catalog number,self,,,E. Blakeney,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,E. Blakeney,1970-06-23,,"United States, Washington, Skagit County",Rosario Beach,"Rosario Beach, Fidalgo Island, Skagit Co., Washington",23-Jun,1912-06-23,1970-06-23,collection,E. Blakeney,1970-06-23,,whole organism,unchecked,2,transfer of custody,moved to CRCM teaching collection,preservation,ethanol
556,jessicatir,97,CRCM:Fish,97-1179,institutional catalog number,self,,,B. Tooley,collector,,,,,,,Lepidopsetta bilineata,1,nature of identification,unknown,B. Tooley,1956-06-29,,"United States, Washington, Skagit County",Rosario Beach,"Rosario Beach, Skagit Co., Washington",29-Jun-1956,1956-06-29,1956-06-29,collection,B. Tooley,1956-06-29,,whole organism,unchecked,1,in collection,,preservation,ethanol
545,jessicatir,97,CRCM:Fish,97-1271,institutional catalog number,self,,,B. R. Gerard,collector,,,,,,,Psettichthys melanostictus,1,nature of identification,unknown,B. R. Gerard,1949-06-15,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",15-Jun-1949,1949-06-15,1949-06-15,collection,B. R. Gerard,1949-06-15,,whole organism,unchecked,1,in collection,,preservation,ethanol
546,jessicatir,97,CRCM:Fish,97-1272,institutional catalog number,self,,,B. R. Gerard,collector,,,,,,,Psettichthys melanostictus,1,nature of identification,unknown,B. R. Gerard,1949-06-15,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",15-Jun-1949,1949-06-15,1949-06-15,collection,B. R. Gerard,1949-06-15,,whole organism,unchecked,1,in collection,,preservation,ethanol
2134,jessicatir,97,CRCM:Fish,97-1335,institutional catalog number,self,,,R. C. Kraft,collector,,,,,,,Lepidopsetta bilineata,1,nature of identification,unknown,R. C. Kraft,1949-06-24,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Anacortes, Skagit Co., Washington",24-Jun-1949,1949-06-24,1949-06-24,collection,R. C. Kraft,1949-06-24,,whole organism,unchecked,1,in collection,,preservation,ethanol
398,jessicatir,97,CRCM:Fish,97-1339,institutional catalog number,self,,,Z. Price,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,Z. Price,1950-06-19,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",19-Jun-1950,1950-06-19,1950-06-19,collection,Z. Price,1950-06-19,,whole organism,unchecked,1,in collection,,preservation,ethanol
436,jessicatir,97,CRCM:Fish,97-1340,institutional catalog number,self,,,Z. Price,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,Z. Price,1950-06-19,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",19-Jun-1950,1950-06-19,1950-06-19,collection,Z. Price,1950-06-19,,whole organism,unchecked,1,in collection,,preservation,ethanol
2202,jessicatir,97,CRCM:Fish,97-1360,institutional catalog number,self,,,R. S. Scharffenberg,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,R. S. Scharffenberg,1950-07-02,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",2-Jul-1950,1950-07-02,1950-07-02,collection,R. S. Scharffenberg,1950-07-02,,whole organism,unchecked,1,in collection,,preservation,ethanol
2203,jessicatir,97,CRCM:Fish,97-1361-a,institutional catalog number,self,,,R. S. Scharffenberg,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,R. S. Scharffenberg,1950-07-02,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",2-Jul-1950,1950-07-02,1950-07-02,collection,R. S. Scharffenberg,1950-07-02,,whole organism,unchecked,1,in collection,,preservation,ethanol
1870,jessicatir,97,CRCM:Fish,97-1361-b,institutional catalog number,self,,,M. D. Tucker,collector,,,,,,,Parophrys vetulus,1,nature of identification,unknown,M. D. Tucker,1950-07-02,,"United States, Washington, Skagit County",Ship Harbor,"Ship Harbor, Fidalgo Island, Skagit Co., Washington",2-Jul-1950,1950-07-02,1950-07-02,collection,M. D. Tucker,1950-07-02,,whole organism,unchecked,1,in collection,,preservation,ethanol
2093,jessicatir,97,CRCM:Fish,97-1381,institutional catalog number,self,,,R. A. Gingrich,collector,N. Hanley,collector,,,,,Platichthys stellatus,1,nature of identification,unknown,R. A. Gingrich,1951-06-22,,"United States, Washington, Skagit County",Ship Harbor,"Ships Harbor, Fidalgo Island, Skagit Co., Washington",22-Jun-1951,1951-06-22,1951-06-22,collection,R. A. Gingrich,1951-06-22,,whole organism,unchecked,1,in collection,,preservation,ethanol
